,title,State,rev_id,Prediction,population,DIVISION
3993,"Lisle, Illinois",Illinois,1179322828.0,C,12582032.0,East North Central
3994,"Litchfield, Illinois",Illinois,1177303229.0,C,12582032.0,East North Central
3995,"Little York, Illinois",Illinois,1177687258.0,C,12582032.0,East North Central
3996,"Littleton, Illinois",Illinois,1133588757.0,C,12582032.0,East North Central
3997,"Liverpool, Illinois",Illinois,1169176465.0,C,12582032.0,East North Central
3998,"Livingston, Illinois",Illinois,1167319860.0,GA,12582032.0,East North Central
3999,"Loami, Illinois",Illinois,1167320238.0,Start,12582032.0,East North Central
4000,"Lockport, Illinois",Illinois,1173513306.0,C,12582032.0,East North Central
4001,"Loda, Illinois",Illinois,1161320241.0,C,12582032.0,East North Central
4002,"Lomax, Illinois",Illinois,1162378628.0,C,12582032.0,East North Central
4003,"Lombard, Illinois",Illinois,1179427522.0,C,12582032.0,East North Central
4004,"London Mills, Illinois",Illinois,1167321285.0,GA,12582032.0,East North Central
4005,"Long Creek, Illinois",Illinois,1167321480.0,C,12582032.0,East North Central
4006,"Long Grove, Illinois",Illinois,1166272783.0,C,12582032.0,East North Central
4007,"Long Point, Illinois",Illinois,1167321540.0,C,12582032.0,East North Central
4008,"Longview, Illinois",Illinois,1167321696.0,Start,12582032.0,East North Central
4009,"Loraine, Illinois",Illinois,1167321970.0,C,12582032.0,East North Central
4010,"Lostant, Illinois",Illinois,1174160316.0,C,12582032.0,East North Central
4011,"Louisville, Illinois",Illinois,1178350381.0,C,12582032.0,East North Central
4012,"Loves Park, Illinois",Illinois,1165891472.0,C,12582032.0,East North Central
4013,"Lovington, Illinois",Illinois,1179993011.0,C,12582032.0,East North Central
4014,"Ludlow, Illinois",Illinois,1167323503.0,C,12582032.0,East North Central
4015,"Lyndon, Illinois",Illinois,1167324027.0,Start,12582032.0,East North Central
4016,"Lynnville, Illinois",Illinois,1167324144.0,Start,12582032.0,East North Central
4017,"Lynwood, Illinois",Illinois,1174339068.0,C,12582032.0,East North Central
4018,"Lyons, Illinois",Illinois,1169840058.0,C,12582032.0,East North Central
4019,"Macedonia, Illinois",Illinois,1167324377.0,C,12582032.0,East North Central
4020,"Machesney Park, Illinois",Illinois,1169333330.0,C,12582032.0,East North Central
4021,"Mackinaw, Illinois",Illinois,1168894810.0,GA,12582032.0,East North Central
4022,"Macomb, Illinois",Illinois,1174818777.0,C,12582032.0,East North Central
4023,"Macon, Illinois",Illinois,1172022789.0,C,12582032.0,East North Central
4024,"Madison, Illinois",Illinois,1165891771.0,C,12582032.0,East North Central
4025,"Maeystown, Illinois",Illinois,1145708919.0,C,12582032.0,East North Central
4026,"Magnolia, Illinois",Illinois,1132550706.0,C,12582032.0,East North Central
4027,"Mahomet, Illinois",Illinois,1172484176.0,C,12582032.0,East North Central
4028,"Makanda, Illinois",Illinois,1170588923.0,C,12582032.0,East North Central
4029,"Malden, Illinois",Illinois,1167333647.0,Start,12582032.0,East North Central
4030,"Malta, Illinois",Illinois,1172813229.0,C,12582032.0,East North Central
4031,"Manchester, Illinois",Illinois,1167333939.0,C,12582032.0,East North Central
4032,"Manhattan, Illinois",Illinois,1167334037.0,C,12582032.0,East North Central
4033,"Manito, Illinois",Illinois,1167334103.0,C,12582032.0,East North Central
4034,"Manlius, Illinois",Illinois,1167739826.0,C,12582032.0,East North Central
4035,"Mansfield, Illinois",Illinois,1167334206.0,GA,12582032.0,East North Central
4036,"Manteno, Illinois",Illinois,1169232703.0,C,12582032.0,East North Central
4037,"Maple Park, Illinois",Illinois,1172813274.0,C,12582032.0,East North Central
4038,"Mapleton, Illinois",Illinois,1167334539.0,Start,12582032.0,East North Central
4039,"Maquon, Illinois",Illinois,1167334586.0,C,12582032.0,East North Central
4040,"Marengo, Illinois",Illinois,1165892163.0,C,12582032.0,East North Central
4041,"Marietta, Illinois",Illinois,1167334944.0,C,12582032.0,East North Central
4042,"Marine, Illinois",Illinois,1167334981.0,C,12582032.0,East North Central
4043,"Marion, Illinois",Illinois,1178714340.0,C,12582032.0,East North Central
4044,"Marissa, Illinois",Illinois,1167335260.0,C,12582032.0,East North Central
4045,"Mark, Illinois",Illinois,1111390078.0,Start,12582032.0,East North Central
4046,"Markham, Illinois",Illinois,1169217549.0,C,12582032.0,East North Central
4047,"Maroa, Illinois",Illinois,1169769636.0,C,12582032.0,East North Central
4048,"Marquette Heights, Illinois",Illinois,1165892386.0,C,12582032.0,East North Central
4049,"Marseilles, Illinois",Illinois,1174123415.0,C,12582032.0,East North Central
4050,"Marshall, Illinois",Illinois,1165488029.0,C,12582032.0,East North Central
4051,"Martinsville, Illinois",Illinois,1166436250.0,C,12582032.0,East North Central
4052,"Martinton, Illinois",Illinois,1167335841.0,Start,12582032.0,East North Central
4053,"Maryville, Illinois",Illinois,1167335963.0,GA,12582032.0,East North Central
4054,"Mascoutah, Illinois",Illinois,1170012077.0,GA,12582032.0,East North Central
4055,"Mason, Illinois",Illinois,1175210977.0,C,12582032.0,East North Central
4056,"Mason City, Illinois",Illinois,1165892577.0,C,12582032.0,East North Central
4057,"Matherville, Illinois",Illinois,1167336191.0,C,12582032.0,East North Central
4058,"Matteson, Illinois",Illinois,1177466974.0,C,12582032.0,East North Central
4059,"Mattoon, Illinois",Illinois,1173869065.0,C,12582032.0,East North Central
4060,"Maunie, Illinois",Illinois,1167336393.0,C,12582032.0,East North Central
4061,"Maywood, Illinois",Illinois,1179074857.0,C,12582032.0,East North Central
4062,"Mazon, Illinois",Illinois,1167336856.0,Start,12582032.0,East North Central
4063,"McClure, Illinois",Illinois,1167337008.0,C,12582032.0,East North Central
4064,"McCook, Illinois",Illinois,1176135580.0,C,12582032.0,East North Central
4065,"McCullom Lake, Illinois",Illinois,1167340633.0,C,12582032.0,East North Central
4066,"McHenry, Illinois",Illinois,1175720978.0,C,12582032.0,East North Central
4067,"McLean, Illinois",Illinois,1167340973.0,C,12582032.0,East North Central
4068,"McLeansboro, Illinois",Illinois,1167855342.0,C,12582032.0,East North Central
4069,"McNabb, Illinois",Illinois,1167341040.0,Start,12582032.0,East North Central
4070,"Mechanicsburg, Illinois",Illinois,1167341374.0,Start,12582032.0,East North Central
4071,"Media, Illinois",Illinois,1167341469.0,C,12582032.0,East North Central
4072,"Medora, Illinois",Illinois,1167341534.0,C,12582032.0,East North Central
4073,"Melrose Park, Illinois",Illinois,1173200293.0,C,12582032.0,East North Central
4074,"Melvin, Illinois",Illinois,1167341795.0,C,12582032.0,East North Central
4075,"Mendon, Illinois",Illinois,1167341878.0,C,12582032.0,East North Central
4076,"Mendota, Illinois",Illinois,1174123513.0,C,12582032.0,East North Central
4077,"Menominee, Illinois",Illinois,1167341916.0,C,12582032.0,East North Central
4078,"Meredosia, Illinois",Illinois,1167342062.0,C,12582032.0,East North Central
4079,"Merrionette Park, Illinois",Illinois,1176730027.0,C,12582032.0,East North Central
4080,"Metamora, Illinois",Illinois,1167342355.0,C,12582032.0,East North Central
4081,"Metcalf, Illinois",Illinois,1173965798.0,C,12582032.0,East North Central
4082,"Metropolis, Illinois",Illinois,1179886519.0,C,12582032.0,East North Central
4083,"Mettawa, Illinois",Illinois,1178727746.0,GA,12582032.0,East North Central
4084,"Middletown, Illinois",Illinois,1178310034.0,C,12582032.0,East North Central
4085,"Midlothian, Illinois",Illinois,1177700722.0,C,12582032.0,East North Central
4086,"Milan, Illinois",Illinois,1167343393.0,C,12582032.0,East North Central
4087,"Milford, Illinois",Illinois,1167343563.0,C,12582032.0,East North Central
4088,"Mill Creek, Illinois",Illinois,1167343608.0,C,12582032.0,East North Central
4089,"Mill Shoals, Illinois",Illinois,1167343665.0,GA,12582032.0,East North Central
4090,"Millbrook, Illinois",Illinois,1167343722.0,Start,12582032.0,East North Central
4091,"Milledgeville, Illinois",Illinois,1167343770.0,C,12582032.0,East North Central
4092,"Millington, Illinois",Illinois,1174161298.0,C,12582032.0,East North Central
4093,"Millstadt, Illinois",Illinois,1179686444.0,C,12582032.0,East North Central
4094,"Milton, Illinois",Illinois,1167344301.0,C,12582032.0,East North Central
4095,"Mineral, Illinois",Illinois,1167344495.0,C,12582032.0,East North Central
4096,"Minier, Illinois",Illinois,1172529356.0,C,12582032.0,East North Central
4097,"Minonk, Illinois",Illinois,1165893720.0,C,12582032.0,East North Central
4098,"Minooka, Illinois",Illinois,1167344714.0,C,12582032.0,East North Central
4099,"Modesto, Illinois",Illinois,1167345117.0,C,12582032.0,East North Central
4100,"Mokena, Illinois",Illinois,1167345261.0,C,12582032.0,East North Central
4101,"Moline, Illinois",Illinois,1179558327.0,B,12582032.0,East North Central
4102,"Momence, Illinois",Illinois,1165893890.0,C,12582032.0,East North Central
4103,"Monee, Illinois",Illinois,1167345408.0,C,12582032.0,East North Central
4104,"Monmouth, Illinois",Illinois,1178913671.0,C,12582032.0,East North Central
4105,"Monroe Center, Illinois",Illinois,1167345561.0,Start,12582032.0,East North Central
4106,"Montgomery, Illinois",Illinois,1167971003.0,C,12582032.0,East North Central
4107,"Monticello, Illinois",Illinois,1176807025.0,GA,12582032.0,East North Central
4108,"Montrose, Illinois",Illinois,1172669816.0,C,12582032.0,East North Central
4109,"Morris, Illinois",Illinois,1178608465.0,GA,12582032.0,East North Central
4110,"Morrison, Illinois",Illinois,1152581159.0,C,12582032.0,East North Central
4111,"Morrisonville, Illinois",Illinois,1167347305.0,C,12582032.0,East North Central
4112,"Morton, Illinois",Illinois,1178575883.0,C,12582032.0,East North Central
4113,"Morton Grove, Illinois",Illinois,1170892355.0,C,12582032.0,East North Central
4114,"Mound City, Illinois",Illinois,1172620780.0,C,12582032.0,East North Central
4115,"Mound Station, Illinois",Illinois,1167347712.0,Start,12582032.0,East North Central
4116,"Mounds, Illinois",Illinois,1165894501.0,C,12582032.0,East North Central
4117,"Mount Auburn, Illinois",Illinois,1167392154.0,C,12582032.0,East North Central
4118,"Mount Carmel, Illinois",Illinois,1174046816.0,C,12582032.0,East North Central
4119,"Mount Carroll, Illinois",Illinois,1179506136.0,C,12582032.0,East North Central
4120,"Mount Clare, Illinois",Illinois,1167392213.0,C,12582032.0,East North Central
4121,"Mount Erie, Illinois",Illinois,1167392266.0,C,12582032.0,East North Central
4122,"Mount Morris, Illinois",Illinois,1167392445.0,C,12582032.0,East North Central
4123,"Mount Olive, Illinois",Illinois,1165894557.0,C,12582032.0,East North Central
4124,"Mount Prospect, Illinois",Illinois,1171124201.0,C,12582032.0,East North Central
4125,"Mount Pulaski, Illinois",Illinois,1165894583.0,C,12582032.0,East North Central
4126,"Mount Sterling, Illinois",Illinois,1174117695.0,C,12582032.0,East North Central
4127,"Mount Vernon, Illinois",Illinois,1178888914.0,GA,12582032.0,East North Central
4128,"Mount Zion, Illinois",Illinois,1149924520.0,C,12582032.0,East North Central
4129,"Moweaqua, Illinois",Illinois,1176411041.0,C,12582032.0,East North Central
4130,"Muddy, Illinois",Illinois,1179213212.0,GA,12582032.0,East North Central
4131,"Mulberry Grove, Illinois",Illinois,1176470633.0,C,12582032.0,East North Central
4132,"Muncie, Illinois",Illinois,1179211591.0,C,12582032.0,East North Central
4133,"Mundelein, Illinois",Illinois,1166269682.0,C,12582032.0,East North Central
4134,"Murphysboro, Illinois",Illinois,1173188536.0,C,12582032.0,East North Central
4135,"Murrayville, Illinois",Illinois,1167393600.0,C,12582032.0,East North Central
4136,"Naperville, Illinois",Illinois,1177548712.0,GA,12582032.0,East North Central
4137,"Naplate, Illinois",Illinois,1174161384.0,C,12582032.0,East North Central
4138,"Naples, Illinois",Illinois,1166208899.0,C,12582032.0,East North Central
4139,"Nashville, Illinois",Illinois,1160843021.0,GA,12582032.0,East North Central
4140,"Nason, Illinois",Illinois,1165894938.0,C,12582032.0,East North Central
4141,"Nauvoo, Illinois",Illinois,1177983403.0,GA,12582032.0,East North Central
4142,"Nebo, Illinois",Illinois,1167394353.0,C,12582032.0,East North Central
4143,"Nelson, Illinois",Illinois,1167394629.0,Start,12582032.0,East North Central
4144,"Neoga, Illinois",Illinois,1172669658.0,C,12582032.0,East North Central
4145,"Neponset, Illinois",Illinois,1176762322.0,Start,12582032.0,East North Central
4146,"New Athens, Illinois",Illinois,1167394996.0,C,12582032.0,East North Central
4147,"New Baden, Illinois",Illinois,1167562841.0,GA,12582032.0,East North Central
4148,"New Bedford, Illinois",Illinois,1167395045.0,C,12582032.0,East North Central
4149,"Newark, Illinois",Illinois,1167396278.0,Start,12582032.0,East North Central
4150,"New Berlin, Illinois",Illinois,1170858135.0,C,12582032.0,East North Central
4151,"New Boston, Illinois",Illinois,1165895120.0,C,12582032.0,East North Central
4152,"New Burnside, Illinois",Illinois,1134515275.0,C,12582032.0,East North Central
4153,"New Canton, Illinois",Illinois,1166209031.0,Start,12582032.0,East North Central
4154,"New Douglas, Illinois",Illinois,1167395238.0,C,12582032.0,East North Central
4155,"New Grand Chain, Illinois",Illinois,1167395356.0,C,12582032.0,East North Central
4156,"New Haven, Illinois",Illinois,1167395477.0,C,12582032.0,East North Central
4157,"New Holland, Illinois",Illinois,1167395513.0,C,12582032.0,East North Central
4158,"New Lenox, Illinois",Illinois,1178601042.0,B,12582032.0,East North Central
4159,"New Milford, Illinois",Illinois,1167395900.0,Start,12582032.0,East North Central
4160,"New Minden, Illinois",Illinois,1148374109.0,GA,12582032.0,East North Central
4161,"New Salem, Pike County, Illinois",Illinois,1167396055.0,Start,12582032.0,East North Central
4162,"Newman, Illinois",Illinois,1172984874.0,C,12582032.0,East North Central
4163,"Newton, Illinois",Illinois,1168948916.0,GA,12582032.0,East North Central
4164,"Niantic, Illinois",Illinois,1167409546.0,C,12582032.0,East North Central
4165,"Niles, Illinois",Illinois,1178450751.0,C,12582032.0,East North Central
4166,"Nilwood, Illinois",Illinois,1166209618.0,Start,12582032.0,East North Central
4167,"Noble, Illinois",Illinois,1167409985.0,Start,12582032.0,East North Central
4168,"Nokomis, Illinois",Illinois,1154204339.0,C,12582032.0,East North Central
4169,"Nora, Illinois",Illinois,1167410194.0,C,12582032.0,East North Central
4170,"Normal, Illinois",Illinois,1177522849.0,GA,12582032.0,East North Central
4171,"Norridge, Illinois",Illinois,1174961016.0,C,12582032.0,East North Central
4172,"Norris, Illinois",Illinois,1167410364.0,B,12582032.0,East North Central
4173,"Norris City, Illinois",Illinois,1167410358.0,C,12582032.0,East North Central
4174,"North Aurora, Illinois",Illinois,1153231482.0,GA,12582032.0,East North Central
4175,"North Barrington, Illinois",Illinois,1167410436.0,C,12582032.0,East North Central
4176,"North Chicago, Illinois",Illinois,1165895774.0,C,12582032.0,East North Central
4177,"North City, Illinois",Illinois,1167410590.0,C,12582032.0,East North Central
4178,"North Henderson, Illinois",Illinois,1167410752.0,C,12582032.0,East North Central
4179,"North Pekin, Illinois",Illinois,1167411026.0,C,12582032.0,East North Central
4180,"North Riverside, Illinois",Illinois,1170893610.0,C,12582032.0,East North Central
4181,"North Utica, Illinois",Illinois,1177687746.0,C,12582032.0,East North Central
4182,"Northbrook, Illinois",Illinois,1180170322.0,GA,12582032.0,East North Central
4183,"Northfield, Illinois",Illinois,1172711950.0,C,12582032.0,East North Central
4184,"Northlake, Illinois",Illinois,1169217613.0,C,12582032.0,East North Central
4185,"Norwood, Illinois",Illinois,1167412095.0,Start,12582032.0,East North Central
4186,"Oak Brook, Illinois",Illinois,1172061166.0,C,12582032.0,East North Central
4187,"Oak Forest, Illinois",Illinois,1178406564.0,C,12582032.0,East North Central
4188,"Oak Grove, Illinois",Illinois,1167412624.0,Start,12582032.0,East North Central
4189,"Oak Lawn, Illinois",Illinois,1178261020.0,GA,12582032.0,East North Central
4190,"Oak Park, Illinois",Illinois,1179074504.0,GA,12582032.0,East North Central
4191,"Oakbrook Terrace, Illinois",Illinois,1173130826.0,C,12582032.0,East North Central
4192,"Oakdale, Illinois",Illinois,1148365821.0,C,12582032.0,East North Central
4193,"Oakford, Illinois",Illinois,1167413022.0,C,12582032.0,East North Central
4194,"Oakland, Illinois",Illinois,1168060546.0,C,12582032.0,East North Central
4195,"Oakwood, Illinois",Illinois,1167413327.0,GA,12582032.0,East North Central
4196,"Oakwood Hills, Illinois",Illinois,1143264522.0,GA,12582032.0,East North Central
4197,"Oblong, Illinois",Illinois,1172669331.0,C,12582032.0,East North Central
4198,"Oconee, Illinois",Illinois,1167424318.0,Start,12582032.0,East North Central
4199,"Odell, Illinois",Illinois,1167424456.0,GA,12582032.0,East North Central
